Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Lyg2	ENSMUST00000078307.5	lysozyme G-like 2 	5	1	1	0	0	0	mmu-miR-223-5p	-0.31	-0.31	< 0.1
1110059E24Rik	ENSMUST00000038830.4	RIKEN cDNA 1110059E24 gene 	85	1	0	0	1	1	mmu-miR-223-5p	-0.31	-0.31	< 0.1
Stard4	ENSMUST00000119991.2	StAR-related lipid transfer (START) domain containing 4 	2326	3	1	0	2	0	mmu-miR-223-5p	-0.31	-0.34	< 0.1
Bcap29	ENSMUST00000177962.2	B cell receptor associated protein 29 	144	5	2	2	1	0	mmu-miR-223-5p	-0.31	-0.82	< 0.1
Pcmtd1	ENSMUST00000061280.11	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 	265	2	1	0	1	1	mmu-miR-223-5p	-0.30	-0.33	< 0.1
Six4	ENSMUST00000043208.7	sine oculis-related homeobox 4 	266	2	1	0	1	1	mmu-miR-223-5p	-0.30	-0.30	< 0.1
Ccdc57	ENSMUST00000056781.4	coiled-coil domain containing 57 	168	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.30	< 0.1
Ceacam18	ENSMUST00000032663.8	carcinoembryonic antigen-related cell adhesion molecule 18 	5	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.30	< 0.1
Atp2b1	ENSMUST00000020107.7	ATPase, Ca++ transporting, plasma membrane 1 	1855	2	2	0	0	0	mmu-miR-223-5p	-0.30	-0.33	< 0.1
Pbrm1	ENSMUST00000112095.2	polybromo 1 	2310	3	1	0	2	0	mmu-miR-223-5p	-0.30	-0.30	< 0.1
Hs2st1	ENSMUST00000043325.7	heparan sulfate 2-O-sulfotransferase 1 	972	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.30	< 0.1
Tarsl2	ENSMUST00000032728.8	threonyl-tRNA synthetase-like 2 	1085	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.31	< 0.1
Ankmy2	ENSMUST00000041640.3	ankyrin repeat and MYND domain containing 2 	210	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.45	< 0.1
Tmeff1	ENSMUST00000030032.7	transmembrane protein with EGF-like and two follistatin-like domains 1 	13	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.44	< 0.1
Idh3b	ENSMUST00000028892.5	isocitrate dehydrogenase 3 (NAD+) beta 	1513	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.65	< 0.1
Aldh8a1	ENSMUST00000042699.8	aldehyde dehydrogenase 8 family, member A1 	2234	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.30	< 0.1
2310035C23Rik	ENSMUST00000086721.4	RIKEN cDNA 2310035C23 gene 	803	2	1	1	0	0	mmu-miR-223-5p	-0.30	-0.37	< 0.1
Adam30	ENSMUST00000050342.3	a disintegrin and metallopeptidase domain 30 	5	1	0	1	0	0	mmu-miR-223-5p	-0.30	-0.30	< 0.1
Atad1	ENSMUST00000070210.4	ATPase family, AAA domain containing 1 	2179	5	1	2	2	1	mmu-miR-223-5p	-0.30	-0.55	< 0.1
Spidr	ENSMUST00000040248.7	scaffolding protein involved i DNA repair 	34	1	1	0	0	0	mmu-miR-223-5p	-0.30	-0.30	< 0.1
Kcnv1	ENSMUST00000022967.5	potassium channel, subfamily V, member 1 	5	7	2	3	2	1	mmu-miR-223-5p	-0.30	-0.52	< 0.1
Lin9	ENSMUST00000085803.7	lin-9 homolog (C. elegans) 	312	2	1	1	0	0	mmu-miR-223-5p	-0.30	-0.30	< 0.1
Car1	ENSMUST00000181860.2	carbonic anhydrase 1 	73	1	0	1	0	0	mmu-miR-223-5p	-0.29	-0.29	< 0.1
Nmt2	ENSMUST00000081932.7	N-myristoyltransferase 2 	2898	2	1	1	0	0	mmu-miR-223-5p	-0.29	-0.37	< 0.1
Gm8369	ENSMUST00000079855.5	predicted gene 8369 	11	1	1	0	0	0	mmu-miR-223-5p	-0.29	-0.46	< 0.1
Gm10615	ENSMUST00000098355.3	predicted gene 10615 	10	4	1	0	3	1	mmu-miR-223-5p	-0.29	-0.43	< 0.1
Dnajc10	ENSMUST00000028392.7	DnaJ (Hsp40) homolog, subfamily C, member 10 	988	3	2	1	0	0	mmu-miR-223-5p	-0.29	-0.34	< 0.1
Zfp882	ENSMUST00000110002.2	zinc finger protein 882 	89	2	2	0	0	0	mmu-miR-223-5p	-0.29	-0.32	< 0.1
Rnpc3	ENSMUST00000092154.4	RNA-binding region (RNP1, RRM) containing 3 	270	1	1	0	0	0	mmu-miR-223-5p	-0.29	-0.29	< 0.1
Zbtb10	ENSMUST00000155203.1	zinc finger and BTB domain containing 10 	220	3	2	1	0	1	mmu-miR-223-5p	-0.29	-0.55	< 0.1
Cep57	ENSMUST00000034398.6	centrosomal protein 57 	964	2	2	0	0	0	mmu-miR-223-5p	-0.29	-0.44	< 0.1
Olfr1029	ENSMUST00000082191.3	olfactory receptor 1029 	11	4	1	0	3	0	mmu-miR-223-5p	-0.29	-0.37	< 0.1
Tacr3	ENSMUST00000029822.4	tachykinin receptor 3 	7	2	1	1	0	0	mmu-miR-223-5p	-0.29	-0.29	< 0.1
Atg14	ENSMUST00000042988.6	autophagy related 14 	30	1	1	0	0	0	mmu-miR-223-5p	-0.29	-0.29	< 0.1
Zfp819	ENSMUST00000032661.8	zinc finger protein 819 	10	1	1	0	0	0	mmu-miR-223-5p	-0.29	-0.68	< 0.1
Dhrs9	ENSMUST00000063690.3	dehydrogenase/reductase (SDR family) member 9 	78	4	1	0	3	1	mmu-miR-223-5p	-0.29	-0.32	< 0.1
Ldhd	ENSMUST00000070004.3	lactate dehydrogenase D 	8814	2	1	1	0	1	mmu-miR-223-5p	-0.29	-0.45	< 0.1
Gm3752	ENSMUST00000164366.2	predicted gene 3752 	5	2	0	1	1	0	mmu-miR-223-5p	-0.29	-0.29	< 0.1
Vgll2	ENSMUST00000163017.2	vestigial like 2 homolog (Drosophila) 	56	1	1	0	0	0	mmu-miR-223-5p	-0.29	-0.40	< 0.1
Gm10409	ENSMUST00000170123.1	predicted gene 10409 	5	2	0	1	1	0	mmu-miR-223-5p	-0.29	-0.29	< 0.1
Gm3020	ENSMUST00000167430.2	predicted gene 3020 	5	2	0	1	1	0	mmu-miR-223-5p	-0.29	-0.29	< 0.1
Pycard	ENSMUST00000033056.3	PYD and CARD domain containing 	289	2	0	1	1	0	mmu-miR-223-5p	-0.29	-0.37	< 0.1
Fgd4	ENSMUST00000161861.2	FYVE, RhoGEF and PH domain containing 4 	46	2	1	0	1	1	mmu-miR-223-5p	-0.29	-0.29	< 0.1
Tnfsf4	ENSMUST00000028024.4	tumor necrosis factor (ligand) superfamily, member 4 	5	1	1	0	0	0	mmu-miR-223-5p	-0.28	-0.28	< 0.1
Dpy19l4	ENSMUST00000084892.6	dpy-19-like 4 (C. elegans) 	673	5	2	0	3	0	mmu-miR-223-5p	-0.28	-0.32	< 0.1
Tnfrsf1a	ENSMUST00000032491.9	tumor necrosis factor receptor superfamily, member 1a 	3742	1	0	1	0	0	mmu-miR-223-5p	-0.28	-0.29	< 0.1
Cox15	ENSMUST00000045562.5	cytochrome c oxidase assembly protein 15 	1318	3	0	1	2	0	mmu-miR-223-5p	-0.28	-0.30	< 0.1
Adh6-ps1	ENSMUST00000171054.1	alcohol dehydrogenase 6 (class V), pseudogene 1 	14	0	0	0	0	0	mmu-miR-223-5p	-0.28	-0.28	< 0.1
Cyp2b19	ENSMUST00000077855.6	cytochrome P450, family 2, subfamily b, polypeptide 19 	5	1	1	0	0	0	mmu-miR-223-5p	-0.28	-0.28	< 0.1
Xrcc3	ENSMUST00000021715.5	X-ray repair complementing defective repair in Chinese hamster cells 3 	118	5	0	0	5	2	mmu-miR-223-5p	-0.28	-0.28	< 0.1
Prickle2	ENSMUST00000032093.6	prickle homolog 2 (Drosophila) 	175	1	1	0	0	2	mmu-miR-223-5p	-0.28	-0.29	< 0.1
Adh4	ENSMUST00000013458.8	alcohol dehydrogenase 4 (class II), pi polypeptide 	1483	2	1	1	0	0	mmu-miR-223-5p	-0.28	-0.42	< 0.1
Gas2	ENSMUST00000107591.3	growth arrest specific 2 	2002	1	1	0	0	0	mmu-miR-223-5p	-0.28	-0.29	< 0.1
Zfp445	ENSMUST00000056467.7	zinc finger protein 445 	216	1	1	0	0	1	mmu-miR-223-5p	-0.28	-0.30	< 0.1
Ptx3	ENSMUST00000029421.5	pentraxin related gene 	87	1	1	0	0	0	mmu-miR-223-5p	-0.28	-0.28	< 0.1
Sim1	ENSMUST00000020071.3	single-minded homolog 1 (Drosophila) 	52	2	0	0	2	0	mmu-miR-223-5p	-0.28	-0.28	< 0.1
Gm3512	ENSMUST00000172431.2	predicted gene 3512 	5	2	0	1	1	0	mmu-miR-223-5p	-0.28	-0.28	< 0.1
Hhat	ENSMUST00000044190.6	hedgehog acyltransferase 	15	1	1	0	0	0	mmu-miR-223-5p	-0.28	-0.28	< 0.1
3830408C21Rik	ENSMUST00000095459.1	RIKEN cDNA 3830408C21 gene 	41	1	1	0	0	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
C230062I16Rik	ENSMUST00000077142.2	RIKEN cDNA C230062I16 gene 	8	4	1	0	3	1	mmu-miR-223-5p	-0.27	-0.32	< 0.1
Hist1h2br	ENSMUST00000110467.1	histone cluster 1 H2br 	5	1	0	1	0	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Arhgap6	ENSMUST00000112131.3	Rho GTPase activating protein 6 	377	1	1	0	0	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Lsmem1	ENSMUST00000095760.2	leucine-rich single-pass membrane protein 1 	323	3	0	1	2	0	mmu-miR-223-5p	-0.27	-0.41	< 0.1
Hdhd1a	ENSMUST00000056460.2	haloacid dehalogenase-like hydrolase domain containing 1A 	5	1	0	1	0	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Rrh	ENSMUST00000171313.2	retinal pigment epithelium derived rhodopsin homolog 	5	1	0	1	0	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Arhgap25	ENSMUST00000113637.3	Rho GTPase activating protein 25 	11	2	2	0	0	0	mmu-miR-223-5p	-0.27	-0.38	< 0.1
Serpinb10	ENSMUST00000182198.2	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 10 	15	1	0	0	1	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Gm8206	ENSMUST00000164139.1	predicted gene 8206 	5	2	0	1	1	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Slc7a11	ENSMUST00000029297.4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 	57	5	1	0	4	1	mmu-miR-223-5p	-0.27	-0.29	< 0.1
Wsb1	ENSMUST00000017821.6	WD repeat and SOCS box-containing 1 	115	1	1	0	0	1	mmu-miR-223-5p	-0.27	-0.30	< 0.1
Fam122b	ENSMUST00000071023.6	family with sequence similarity 122, member B 	55	1	1	0	0	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Sept12	ENSMUST00000170323.2	septin 12 	22	1	1	0	0	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Ube2c	ENSMUST00000088248.7	ubiquitin-conjugating enzyme E2C 	463	1	1	0	0	0	mmu-miR-223-5p	-0.27	-0.66	< 0.1
Gm10340	ENSMUST00000170790.2	predicted gene 10340 	5	2	0	1	1	0	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Ptges3	ENSMUST00000052798.8	prostaglandin E synthase 3 (cytosolic) 	2412	1	0	1	0	1	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Fbxo48	ENSMUST00000061327.1	F-box protein 48 	36	3	3	0	0	0	mmu-miR-223-5p	-0.27	-0.46	< 0.1
Plk2	ENSMUST00000022212.7	polo-like kinase 2 	2715	2	0	2	0	1	mmu-miR-223-5p	-0.27	-0.27	< 0.1
Kpna3	ENSMUST00000022496.7	karyopherin (importin) alpha 3 	4861	1	1	0	0	0	mmu-miR-223-5p	-0.26	-0.27	< 0.1
H3f3b	ENSMUST00000106454.2	H3 histone, family 3B 	1229	2	0	2	0	0	mmu-miR-223-5p	-0.26	-0.44	< 0.1
Bend6	ENSMUST00000129464.2	BEN domain containing 6 	16	1	0	1	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm2007	ENSMUST00000178133.2	predicted gene 2007 	0	8	0	2	6	2	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm4724	ENSMUST00000109045.3	predicted gene 4724 	0	8	0	2	6	2	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm11007	ENSMUST00000178120.2	predicted gene 11007 	0	8	0	2	6	2	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm2956	ENSMUST00000177786.2	predicted gene 2956 	5	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Sh2d1a	ENSMUST00000189753.1	SH2 domain protein 1A 	5	1	0	1	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Cyp2r1	ENSMUST00000032908.9	cytochrome P450, family 2, subfamily r, polypeptide 1 	71	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.34	< 0.1
Gm3500	ENSMUST00000177986.2	predicted gene 3500 	5	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
2510009E07Rik	ENSMUST00000053336.7	RIKEN cDNA 2510009E07 gene 	122	1	1	0	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Rell1	ENSMUST00000154169.1	RELT-like 1 	623	1	1	0	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm3373	ENSMUST00000177556.2	predicted gene 3373 	5	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm3005	ENSMUST00000178728.1	predicted gene 3005 	5	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Hist1h2bq	ENSMUST00000091749.2	histone cluster 1, H2bq 	5	1	0	1	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Twsg1	ENSMUST00000024906.4	twisted gastrulation homolog 1 (Drosophila) 	401	1	1	0	0	0	mmu-miR-223-5p	-0.26	-0.27	< 0.1
Gm13272	ENSMUST00000179425.1	predicted gene 13272 	5	1	0	1	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Smad9	ENSMUST00000029371.2	SMAD family member 9 	117	4	2	1	1	2	mmu-miR-223-5p	-0.26	-0.37	< 0.1
Sema3a	ENSMUST00000030714.7	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A 	440	3	3	0	0	2	mmu-miR-223-5p	-0.26	-0.43	< 0.1
Poglut1	ENSMUST00000036210.6	protein O-glucosyltransferase 1 	1048	1	1	0	0	2	mmu-miR-223-5p	-0.26	-0.26	< 0.1
BB287469	ENSMUST00000110149.1	expressed sequence BB287469 	5	1	0	0	1	1	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm4027	ENSMUST00000164838.2	predicted gene 4027 	5	1	0	0	1	1	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm21119	ENSMUST00000178438.1	predicted gene, 21119 	0	1	1	0	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Smim15	ENSMUST00000095458.4	small integral membrane protein 15 	211	1	1	0	0	0	mmu-miR-223-5p	-0.26	-0.38	< 0.1
Vwc2l	ENSMUST00000161937.1	von Willebrand factor C domain-containing protein 2-like 	5	1	1	0	0	1	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Mab21l1	ENSMUST00000075422.4	mab-21-like 1 (C. elegans) 	73	1	0	1	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Nudt10	ENSMUST00000103006.3	nudix (nucleoside diphosphate linked moiety X)-type motif 10 	31	1	0	1	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Calm1	ENSMUST00000110082.4	calmodulin 1 	29214	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.27	< 0.1
Rab9b	ENSMUST00000058814.6	RAB9B, member RAS oncogene family 	7	4	0	0	4	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Olfr742	ENSMUST00000089836.2	olfactory receptor 742 	5	1	0	0	1	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm15319	ENSMUST00000084046.5	predicted gene 15319 	5	1	1	0	0	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Elovl4	ENSMUST00000034796.8	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4 	11	1	0	1	0	1	mmu-miR-223-5p	-0.26	-0.26	< 0.1
2610042L04Rik	ENSMUST00000165466.2	RIKEN cDNA 2610042L04 gene 	5	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Zfp160	ENSMUST00000088811.5	zinc finger protein 160 	365	1	1	0	0	0	mmu-miR-223-5p	-0.26	-0.34	< 0.1
Slc24a2	ENSMUST00000107157.3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 	8	3	0	1	2	1	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Brinp1	ENSMUST00000030036.5	bone morphogenic protein/retinoic acid inducible neural specific 1 	18	2	0	0	2	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm8281	ENSMUST00000163719.2	predicted gene, 8281 	5	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Nme7	ENSMUST00000086028.5	NME/NM23 family member 7 	5	1	0	0	1	1	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Gm3411	ENSMUST00000170104.2	predicted gene 3411 	5	2	0	1	1	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Kcnip4	ENSMUST00000087395.5	Kv channel interacting protein 4 	7	2	0	0	2	0	mmu-miR-223-5p	-0.26	-0.26	< 0.1
Tomm20	ENSMUST00000179857.1	translocase of outer mitochondrial membrane 20 homolog (yeast) 	777	1	0	1	0	1	mmu-miR-223-5p	-0.25	-0.26	< 0.1
4930467E23Rik	ENSMUST00000098909.3	RIKEN cDNA 4930467E23 gene 	0	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Jak2	ENSMUST00000065796.4	Janus kinase 2 	609	2	1	0	1	0	mmu-miR-223-5p	-0.25	-0.31	< 0.1
Chic2	ENSMUST00000075452.5	cysteine-rich hydrophobic domain 2 	492	5	0	0	5	0	mmu-miR-223-5p	-0.25	-0.45	< 0.1
Ctnna2	ENSMUST00000162273.1	catenin (cadherin associated protein), alpha 2 	7	2	1	1	0	1	mmu-miR-223-5p	-0.25	-0.25	< 0.1
4930435E12Rik	ENSMUST00000122078.1	RIKEN cDNA 4930435E12 gene 	5	1	0	0	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Klf10	ENSMUST00000074043.5	Kruppel-like factor 10 	612	4	0	1	3	2	mmu-miR-223-5p	-0.25	-0.42	< 0.1
Ttll7	ENSMUST00000170055.2	tubulin tyrosine ligase-like family, member 7 	2336	2	1	0	1	0	mmu-miR-223-5p	-0.25	-0.26	< 0.1
Gm3558	ENSMUST00000163790.1	predicted gene 3558 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Gm8108	ENSMUST00000170207.2	predicted gene 8108 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Zfp616	ENSMUST00000074813.6	zinc finger protein 616 	5	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Dopey1	ENSMUST00000190957.1	dopey family member 1 	501	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.29	< 0.1
Agxt2	ENSMUST00000110542.2	alanine-glyoxylate aminotransferase 2 	2191	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.26	< 0.1
Gm3002	ENSMUST00000170480.2	predicted gene 3002 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Gm10406	ENSMUST00000100895.4	predicted gene 10406 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Gm3667	ENSMUST00000171906.1	predicted gene 3667 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Rab14	ENSMUST00000113025.1	RAB14, member RAS oncogene family 	6563	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.28	< 0.1
Gm3696	ENSMUST00000167923.2	predicted gene 3696 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
A630001G21Rik	ENSMUST00000159122.2	RIKEN cDNA A630001G21 gene 	27	1	0	1	0	1	mmu-miR-223-5p	-0.25	-0.27	< 0.1
Hist1h1d	ENSMUST00000045301.7	histone cluster 1, H1d 	45	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.39	< 0.1
Gm5796	ENSMUST00000096184.4	predicted gene 5796 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Lipf	ENSMUST00000025680.4	lipase, gastric 	8	1	0	0	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Fam83c	ENSMUST00000029143.5	family with sequence similarity 83, member C 	5	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Zfpm2	ENSMUST00000053467.4	zinc finger protein, multitype 2 	221	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Gm2974	ENSMUST00000164512.2	predicted gene 2974 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Zfp59	ENSMUST00000108331.2	zinc finger protein 59 	5	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Prpsap2	ENSMUST00000168115.2	phosphoribosyl pyrophosphate synthetase-associated protein 2 	30	1	0	1	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Trove2	ENSMUST00000159879.1	TROVE domain family, member 2 	122	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Gm3383	ENSMUST00000112758.4	predicted gene 3383 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Gm3194	ENSMUST00000180867.2	predicted gene 3194 	5	2	0	1	1	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Arhgef38	ENSMUST00000147041.4	Rho guanine nucleotide exchange factor (GEF) 38 	88	1	0	0	1	1	mmu-miR-223-5p	-0.25	-0.25	< 0.1
4933406J08Rik	ENSMUST00000028661.5	RIKEN cDNA 4933406J08 gene 	11	1	0	1	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Cphx1	ENSMUST00000184016.2	cytoplasmic polyadenylated homeobox 1 	5	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Ado	ENSMUST00000075686.4	2-aminoethanethiol (cysteamine) dioxygenase 	850	4	0	2	2	0	mmu-miR-223-5p	-0.25	-0.33	< 0.1
Prok1	ENSMUST00000049852.8	prokineticin 1 	178	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.30	< 0.1
Ppp2r5d	ENSMUST00000002839.8	protein phosphatase 2, regulatory subunit B', delta 	42	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Cphx3	ENSMUST00000184577.2	cytoplasmic polyadenylated homeobox 3 	5	1	1	0	0	0	mmu-miR-223-5p	-0.25	-0.25	< 0.1
Dph6	ENSMUST00000028640.8	diphthamine biosynthesis 6 	135	2	1	0	1	1	mmu-miR-223-5p	-0.25	-0.60	< 0.1
Hook3	ENSMUST00000037182.8	hook homolog 3 (Drosophila) 	1176	3	0	1	2	0	mmu-miR-223-5p	-0.25	-0.33	< 0.1
Gm3468	ENSMUST00000165193.1	predicted gene 3468 	5	2	0	1	1	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Dram1	ENSMUST00000020249.1	DNA-damage regulated autophagy modulator 1 	77	1	0	1	0	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Gm3252	ENSMUST00000165619.2	predicted gene 3252 	5	2	0	1	1	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Ranbp10	ENSMUST00000041400.5	RAN binding protein 10 	390	1	1	0	0	0	mmu-miR-223-5p	-0.24	-0.27	< 0.1
Gm10032	ENSMUST00000071522.2	predicted gene 10032 	23	5	0	0	5	0	mmu-miR-223-5p	-0.24	-0.31	< 0.1
Map3k4	ENSMUST00000115691.2	mitogen-activated protein kinase kinase kinase 4 	5	1	0	1	0	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Phf21b	ENSMUST00000016768.6	PHD finger protein 21B 	17	1	1	0	0	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Krtap6-3	ENSMUST00000185581.1	keratin associated protein 6-3 	5	1	0	0	1	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Pfn1	ENSMUST00000018437.2	profilin 1 	13646	1	0	0	1	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Tm7sf3	ENSMUST00000037709.10	transmembrane 7 superfamily member 3 	351	1	0	1	0	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Atp5sl	ENSMUST00000077338.6	ATP5S-like 	1992	2	0	1	1	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Ankrd26	ENSMUST00000112830.2	ankyrin repeat domain 26 	158	1	1	0	0	0	mmu-miR-223-5p	-0.24	-0.25	< 0.1
Acot3	ENSMUST00000120927.2	acyl-CoA thioesterase 3 	22	2	0	0	2	0	mmu-miR-223-5p	-0.24	-0.25	< 0.1
Cphx2	ENSMUST00000168149.2	cytoplasmic polyadenylated homeobox 2 	5	1	1	0	0	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Lyrm5	ENSMUST00000039729.3	LYR motif containing 5 	1007	1	0	1	0	1	mmu-miR-223-5p	-0.24	-0.36	< 0.1
B230219D22Rik	ENSMUST00000057844.8	RIKEN cDNA B230219D22 gene 	3545	1	1	0	0	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Glra2	ENSMUST00000058787.8	glycine receptor, alpha 2 subunit 	8	1	0	0	1	0	mmu-miR-223-5p	-0.24	-0.27	< 0.1
Gm3591	ENSMUST00000164408.2	predicted gene 3591 	5	2	0	1	1	0	mmu-miR-223-5p	-0.24	-0.24	< 0.1
Rgs18	ENSMUST00000027603.3	regulator of G-protein signaling 18 	49	1	0	1	0	0	mmu-miR-223-5p	-0.24	-0.25	< 0.1
Ormdl1	ENSMUST00000027266.3	ORM1-like 1 (S. cerevisiae) 	773	2	1	0	1	1	mmu-miR-223-5p	-0.24	-0.30	< 0.1
Cd86	ENSMUST00000089620.5	CD86 antigen 	76	1	1	0	0	0	mmu-miR-223-5p	-0.23	-0.40	< 0.1
Rffl	ENSMUST00000074515.5	ring finger and FYVE like domain containing protein 	625	2	1	1	0	0	mmu-miR-223-5p	-0.23	-0.24	< 0.1
Iars	ENSMUST00000165316.2	isoleucine-tRNA synthetase 	594	4*	1	0	2	0	mmu-miR-223-5p	-0.23	-0.26	< 0.1
Senp1	ENSMUST00000044189.10	SUMO1/sentrin specific peptidase 1 	594	1	0	0	1	2	mmu-miR-223-5p	-0.23	-0.25	< 0.1
Kcnj14	ENSMUST00000071937.5	potassium inwardly-rectifying channel, subfamily J, member 14 	135	2	1	0	1	0	mmu-miR-223-5p	-0.23	-0.23	< 0.1
Hyls1	ENSMUST00000115110.4	hydrolethalus syndrome 1 	138	1	0	1	0	0	mmu-miR-223-5p	-0.23	-0.23	< 0.1
A630091E08Rik	ENSMUST00000069035.4	RIKEN cDNA A630091E08 gene 	5	1	0	1	0	0	mmu-miR-223-5p	-0.23	-0.23	< 0.1
