Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
St3gal2	ENSMUST00000034197.4	ST3 beta-galactoside alpha-2,3-sialyltransferase 2 	637	1	0	0	1	0	mmu-miR-5099	-0.06	-0.17	< 0.1
Pde11a	ENSMUST00000099992.4	phosphodiesterase 11A 	16	1	0	0	1	0	mmu-miR-5099	-0.06	-0.06	< 0.1
Serpina11	ENSMUST00000120251.3	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 11 	85	1	0	0	1	0	mmu-miR-5099	-0.06	-0.23	< 0.1
Foxl1	ENSMUST00000181609.1	forkhead box L1 	34	1	0	0	1	1	mmu-miR-5099	-0.06	-0.19	< 0.1
Zcchc9	ENSMUST00000022121.7	zinc finger, CCHC domain containing 9 	109	1	0	0	1	0	mmu-miR-5099	-0.06	-0.12	< 0.1
Sugp2	ENSMUST00000164403.2	SURP and G patch domain containing 2 	1726	1	0	0	1	2	mmu-miR-5099	-0.06	-0.06	< 0.1
Fbxl20	ENSMUST00000103143.4	F-box and leucine-rich repeat protein 20 	170	2	0	0	2	0	mmu-miR-5099	-0.06	-0.13	< 0.1
Eny2	ENSMUST00000060652.3	enhancer of yellow 2 homolog (Drosophila) 	2817	1	0	0	1	0	mmu-miR-5099	-0.06	-0.22	< 0.1
Esrrg	ENSMUST00000027906.7	estrogen-related receptor gamma 	676	1	0	0	1	0	mmu-miR-5099	-0.06	-0.06	< 0.1
Nrg2	ENSMUST00000115713.2	neuregulin 2 	16	1	1	0	0	1	mmu-miR-5099	-0.06	-0.28	< 0.1
Macrod2	ENSMUST00000110064.2	MACRO domain containing 2 	396	1	0	0	1	0	mmu-miR-5099	-0.06	-0.06	< 0.1
Mecp2	ENSMUST00000100750.4	methyl CpG binding protein 2 	845	1	0	0	1	2	mmu-miR-5099	-0.06	-0.08	< 0.1
Dpt	ENSMUST00000027861.4	dermatopontin 	387	1	1	0	0	2	mmu-miR-5099	-0.06	-0.53	< 0.1
Slc31a1	ENSMUST00000122092.1	solute carrier family 31, member 1 	2201	1	0	0	1	0	mmu-miR-5099	-0.05	-0.14	< 0.1
Cyb5rl	ENSMUST00000106758.2	cytochrome b5 reductase-like 	552	1	0	0	1	0	mmu-miR-5099	-0.05	-0.14	< 0.1
Timm22	ENSMUST00000021203.6	translocase of inner mitochondrial membrane 22 	1710	1	0	0	1	0	mmu-miR-5099	-0.05	-0.17	< 0.1
1110025L11Rik	ENSMUST00000089104.2	RIKEN cDNA 1110025L11 gene 	8	1	0	0	1	1	mmu-miR-5099	-0.05	-0.15	< 0.1
Klhl29	ENSMUST00000020958.8	kelch-like 29 	112	1	0	0	1	1	mmu-miR-5099	-0.05	-0.10	< 0.1
Cbx6	ENSMUST00000109623.2	chromobox 6 	183	1	0	0	1	0	mmu-miR-5099	-0.05	-0.11	< 0.1
Clcn5	ENSMUST00000004428.8	chloride channel 5 	504	1	0	0	1	0	mmu-miR-5099	-0.05	-0.06	< 0.1
Sh2d2a	ENSMUST00000107581.3	SH2 domain protein 2A 	18	1	0	0	1	0	mmu-miR-5099	-0.05	-0.10	< 0.1
Slc4a1ap	ENSMUST00000117262.2	solute carrier family 4 (anion exchanger), member 1, adaptor protein 	266	2	0	0	2	0	mmu-miR-5099	-0.05	-0.29	< 0.1
Rab11a	ENSMUST00000169058.2	RAB11A, member RAS oncogene family 	9042	2	0	0	2	0	mmu-miR-5099	-0.05	-0.38	< 0.1
Zfp607	ENSMUST00000053722.8	zinc finger proten 607 	33	1	0	0	1	0	mmu-miR-5099	-0.05	-0.07	< 0.1
Fhl4	ENSMUST00000059383.6	four and a half LIM domains 4 	17	1	0	0	1	0	mmu-miR-5099	-0.05	-0.18	< 0.1
Cdk15	ENSMUST00000160662.2	cyclin-dependent kinase 15 	14	1	0	0	1	0	mmu-miR-5099	-0.05	-0.08	< 0.1
Nap1l1	ENSMUST00000065917.9	nucleosome assembly protein 1-like 1 	8413	2	0	0	2	0	mmu-miR-5099	-0.05	-0.27	< 0.1
Neo1	ENSMUST00000068664.5	neogenin 	1725	1	0	0	1	1	mmu-miR-5099	-0.05	-0.13	< 0.1
Chrna10	ENSMUST00000084830.1	cholinergic receptor, nicotinic, alpha polypeptide 10 	17	1	0	0	1	0	mmu-miR-5099	-0.05	-0.05	< 0.1
Nfia	ENSMUST00000092532.7	nuclear factor I/A 	153	1	0	0	1	1	mmu-miR-5099	-0.05	-0.09	< 0.1
Gfod1	ENSMUST00000055341.5	glucose-fructose oxidoreductase domain containing 1 	124	1	0	0	1	0	mmu-miR-5099	-0.05	-0.05	< 0.1
Acaca	ENSMUST00000103201.2	acetyl-Coenzyme A carboxylase alpha 	954	1	0	0	1	1	mmu-miR-5099	-0.05	-0.05	< 0.1
Fut9	ENSMUST00000084770.4	fucosyltransferase 9 	324	1	0	0	1	1	mmu-miR-5099	-0.05	-0.08	< 0.1
Mcm10	ENSMUST00000102985.2	minichromosome maintenance deficient 10 (S. cerevisiae) 	398	1	0	0	1	1	mmu-miR-5099	-0.05	-0.10	< 0.1
Fam173b	ENSMUST00000042702.6	family with sequence similarity 173, member B 	258	1	0	0	1	0	mmu-miR-5099	-0.05	-0.07	< 0.1
Nup153	ENSMUST00000021803.9	nucleoporin 153 	627	1	0	0	1	2	mmu-miR-5099	-0.05	-0.17	< 0.1
Fbxo7	ENSMUST00000130320.2	F-box protein 7 	265	1	0	1	0	3	mmu-miR-5099	-0.05	-0.21	< 0.1
Gdf7	ENSMUST00000037313.4	growth differentiation factor 7 	0	1	0	0	1	0	mmu-miR-5099	-0.05	-0.05	< 0.1
Naa25	ENSMUST00000042163.9	N(alpha)-acetyltransferase 25, NatB auxiliary subunit 	2534	1	0	0	1	0	mmu-miR-5099	-0.05	-0.19	< 0.1
Dnajb6	ENSMUST00000008733.9	DnaJ (Hsp40) homolog, subfamily B, member 6 	313	1	0	0	1	1	mmu-miR-5099	-0.05	-0.14	< 0.1
Tnfsf18	ENSMUST00000086084.1	tumor necrosis factor (ligand) superfamily, member 18 	8	1	0	0	1	1	mmu-miR-5099	-0.05	-0.14	< 0.1
Cers3	ENSMUST00000066475.9	ceramide synthase 3 	13	1	0	0	1	0	mmu-miR-5099	-0.05	-0.05	< 0.1
Fam228b	ENSMUST00000053458.5	family with sequence similarity 228, member B 	17	1	0	0	1	1	mmu-miR-5099	-0.05	-0.17	< 0.1
Opa1	ENSMUST00000160597.2	optic atrophy 1 	2960	1	0	0	1	0	mmu-miR-5099	-0.05	-0.08	< 0.1
Ntrk3	ENSMUST00000039431.8	neurotrophic tyrosine kinase, receptor, type 3 	19	1	0	0	1	1	mmu-miR-5099	-0.05	-0.09	< 0.1
Snx13	ENSMUST00000048519.10	sorting nexin 13 	548	1	0	0	1	2	mmu-miR-5099	-0.05	-0.16	< 0.1
Kcnb2	ENSMUST00000170146.2	potassium voltage gated channel, Shab-related subfamily, member 2 	6	1	0	0	1	1	mmu-miR-5099	-0.05	-0.05	< 0.1
Slc24a2	ENSMUST00000107157.3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 	8	1	0	0	1	0	mmu-miR-5099	-0.05	-0.05	< 0.1
Phactr2	ENSMUST00000105545.5	phosphatase and actin regulator 2 	1395	1	0	0	1	1	mmu-miR-5099	-0.05	-0.07	< 0.1
Ap2m1	ENSMUST00000007216.8	adaptor-related protein complex 2, mu 1 subunit 	2635	1	0	1	0	3	mmu-miR-5099	-0.05	-0.22	< 0.1
Dph6	ENSMUST00000028640.8	diphthamine biosynthesis 6 	135	1	0	0	1	1	mmu-miR-5099	-0.05	-0.20	< 0.1
Ppm1l	ENSMUST00000029355.7	protein phosphatase 1 (formerly 2C)-like 	336	1	0	0	1	1	mmu-miR-5099	-0.05	-0.12	< 0.1
Knop1	ENSMUST00000106550.4	lysine rich nucleolar protein 1 	1067	1	0	0	1	0	mmu-miR-5099	-0.05	-0.08	< 0.1
Cep97	ENSMUST00000023270.8	centrosomal protein 97 	262	1	0	0	1	1	mmu-miR-5099	-0.05	-0.05	< 0.1
Phactr1	ENSMUST00000148891.2	phosphatase and actin regulator 1 	28	1	0	0	1	0	mmu-miR-5099	-0.05	-0.06	< 0.1
Fer	ENSMUST00000000129.7	fer (fms/fps related) protein kinase 	648	3	0	0	3	0	mmu-miR-5099	-0.05	-0.17	< 0.1
Pnmal1	ENSMUST00000038163.6	PNMA-like 1 	7	1	0	0	1	0	mmu-miR-5099	-0.05	-0.17	< 0.1
Luzp2	ENSMUST00000082373.6	leucine zipper protein 2 	7	1	0	0	1	3	mmu-miR-5099	-0.04	-0.06	< 0.1
Foxp2	ENSMUST00000115477.2	forkhead box P2 	105	1	0	0	1	1	mmu-miR-5099	-0.04	-0.17	< 0.1
Cep170	ENSMUST00000057037.7	centrosomal protein 170 	1744	1	0	0	1	4	mmu-miR-5099	-0.04	-0.07	< 0.1
Ikzf2	ENSMUST00000027146.3	IKAROS family zinc finger 2 	131	1	0	0	1	0	mmu-miR-5099	-0.04	-0.04	< 0.1
Mecom	ENSMUST00000166001.2	MDS1 and EVI1 complex locus 	41	1	0	0	1	2	mmu-miR-5099	-0.04	-0.20	< 0.1
Med13	ENSMUST00000043624.8	mediator complex subunit 13 	741	1	0	0	1	0	mmu-miR-5099	-0.04	-0.07	< 0.1
Tmem245	ENSMUST00000068792.7	transmembrane protein 245 	1295	1	0	0	1	1	mmu-miR-5099	-0.04	-0.05	< 0.1
Rnf157	ENSMUST00000100202.4	ring finger protein 157 	101	1	0	0	1	0	mmu-miR-5099	-0.04	-0.08	< 0.1
Ophn1	ENSMUST00000033560.3	oligophrenin 1 	150	2	0	0	2	1	mmu-miR-5099	-0.04	-0.21	< 0.1
Fzd5	ENSMUST00000063982.6	frizzled homolog 5 (Drosophila) 	316	1	0	0	1	0	mmu-miR-5099	-0.04	-0.05	< 0.1
Tmem200a	ENSMUST00000066049.6	transmembrane protein 200A 	29	1	0	0	1	0	mmu-miR-5099	-0.04	-0.04	< 0.1
Mbl1	ENSMUST00000047095.2	mannose-binding lectin (protein A) 1 	1385	1	0	1	0	1	mmu-miR-5099	-0.04	-0.23	< 0.1
Flad1	ENSMUST00000129308.3	RFad1, flavin adenine dinucleotide synthetase, homolog (yeast) 	1470	1	0	0	1	2	mmu-miR-5099	-0.04	-0.22	< 0.1
Lactb2	ENSMUST00000027071.6	lactamase, beta 2 	455	4	0	1	3	3	mmu-miR-5099	-0.04	-0.53	< 0.1
Slc25a35	ENSMUST00000018884.5	solute carrier family 25, member 35 	222	1	0	0	1	1	mmu-miR-5099	-0.04	-0.18	< 0.1
AI462493	ENSMUST00000096253.5	expressed sequence AI462493 	4179	2	0	0	2	0	mmu-miR-5099	-0.04	-0.37	< 0.1
Erich5	ENSMUST00000060894.7	glutamate rich 5 	5	1	0	0	1	1	mmu-miR-5099	-0.04	-0.15	< 0.1
Kcna4	ENSMUST00000037012.2	potassium voltage-gated channel, shaker-related subfamily, member 4 	12	1	0	0	1	3	mmu-miR-5099	-0.04	-0.11	< 0.1
Tbc1d16	ENSMUST00000036113.3	TBC1 domain family, member 16 	741	1	0	0	1	0	mmu-miR-5099	-0.04	-0.04	< 0.1
Htra3	ENSMUST00000087629.4	HtrA serine peptidase 3 	4974	1	0	0	1	0	mmu-miR-5099	-0.04	-0.04	< 0.1
Cpn2	ENSMUST00000064856.7	carboxypeptidase N, polypeptide 2 	448	1	0	0	1	0	mmu-miR-5099	-0.04	-0.14	< 0.1
Ubtd2	ENSMUST00000051053.4	ubiquitin domain containing 2 	77	1	0	0	1	0	mmu-miR-5099	-0.04	-0.09	< 0.1
Shc1	ENSMUST00000191485.1	src homology 2 domain-containing transforming protein C1 	143	1	0	1	0	0	mmu-miR-5099	-0.04	-0.13	< 0.1
Slu7	ENSMUST00000020681.4	SLU7 splicing factor homolog (S. cerevisiae) 	636	1	0	0	1	0	mmu-miR-5099	-0.04	-0.16	< 0.1
Osbpl6	ENSMUST00000111929.2	oxysterol binding protein-like 6 	406	1	0	0	1	2	mmu-miR-5099	-0.04	-0.13	< 0.1
Lifr	ENSMUST00000171588.1	leukemia inhibitory factor receptor 	3637	1	0	0	1	0	mmu-miR-5099	-0.04	-0.04	< 0.1
Rlim	ENSMUST00000121153.2	ring finger protein, LIM domain interacting 	1532	1	0	0	1	0	mmu-miR-5099	-0.04	-0.05	< 0.1
Morc4	ENSMUST00000033811.8	microrchidia 4 	489	1	0	0	1	1	mmu-miR-5099	-0.04	-0.12	< 0.1
Ube2u	ENSMUST00000133493.3	ubiquitin-conjugating enzyme E2U (putative) 	30	1	0	0	1	0	mmu-miR-5099	-0.04	-0.09	< 0.1
Col19a1	ENSMUST00000115244.3	collagen, type XIX, alpha 1 	25	1	0	0	1	0	mmu-miR-5099	-0.04	-0.06	< 0.1
Cdk12	ENSMUST00000107539.2	cyclin-dependent kinase 12 	1429	1	0	0	1	1	mmu-miR-5099	-0.04	-0.12	< 0.1
Micall1	ENSMUST00000040320.8	microtubule associated monooxygenase, calponin and LIM domain containing -like 1 	1508	1	0	0	1	0	mmu-miR-5099	-0.04	-0.04	< 0.1
Nacc2	ENSMUST00000114159.3	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing 	117	1	0	0	1	1	mmu-miR-5099	-0.04	-0.07	< 0.1
Xcr1	ENSMUST00000182350.1	chemokine (C motif) receptor 1 	26	1	0	0	1	0	mmu-miR-5099	-0.04	-0.11	< 0.1
Kbtbd2	ENSMUST00000114323.2	kelch repeat and BTB (POZ) domain containing 2 	134	1	0	0	1	1	mmu-miR-5099	-0.04	-0.16	< 0.1
Cwc25	ENSMUST00000018685.3	CWC25 spliceosome-associated protein homolog (S. cerevisiae) 	239	1	0	1	0	0	mmu-miR-5099	-0.04	-0.08	< 0.1
Gm6086	ENSMUST00000097632.4	predicted gene 6086 	5	1	0	0	1	0	mmu-miR-5099	-0.04	-0.04	< 0.1
Srgap1	ENSMUST00000020322.6	SLIT-ROBO Rho GTPase activating protein 1 	109	1	0	0	1	0	mmu-miR-5099	-0.04	-0.06	< 0.1
Cd209c	ENSMUST00000044060.8	CD209c antigen 	52	1	0	0	1	1	mmu-miR-5099	-0.04	-0.16	< 0.1
Glra3	ENSMUST00000000275.7	glycine receptor, alpha 3 subunit 	7	1	0	0	1	0	mmu-miR-5099	-0.04	-0.12	< 0.1
Gcc1	ENSMUST00000090511.3	golgi coiled coil 1 	1036	2	0	2	0	0	mmu-miR-5099	-0.04	-0.35	< 0.1
Tbl2	ENSMUST00000153183.2	transducin (beta)-like 2 	1128	1	0	0	1	0	mmu-miR-5099	-0.04	-0.22	< 0.1
Myo9b	ENSMUST00000168839.2	myosin IXb 	591	1	0	0	1	1	mmu-miR-5099	-0.04	-0.04	< 0.1
Zfp27	ENSMUST00000162592.2	zinc finger protein 27 	180	1	0	0	1	0	mmu-miR-5099	-0.03	-0.15	< 0.1
P4ha1	ENSMUST00000009789.9	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide 	1819	1	0	0	1	0	mmu-miR-5099	-0.03	-0.18	< 0.1
Amotl1	ENSMUST00000160770.2	angiomotin-like 1 	104	1	0	0	1	0	mmu-miR-5099	-0.03	-0.06	< 0.1
Iqce	ENSMUST00000041783.8	IQ motif containing E 	148	1	0	0	1	0	mmu-miR-5099	-0.03	-0.14	< 0.1
Lrrc66	ENSMUST00000087177.2	leucine rich repeat containing 66 	9	2	0	0	2	0	mmu-miR-5099	-0.03	-0.14	< 0.1
Ifnlr1	ENSMUST00000074408.6	interferon lambda receptor 1 	103	1	0	0	1	1	mmu-miR-5099	-0.03	-0.03	< 0.1
Atrn	ENSMUST00000028781.8	attractin 	640	1	0	0	1	1	mmu-miR-5099	-0.03	-0.04	< 0.1
Cwc15	ENSMUST00000004200.8	CWC15 homolog (S. cerevisiae) 	4538	1	0	0	1	0	mmu-miR-5099	-0.03	-0.23	< 0.1
Net1	ENSMUST00000091853.5	neuroepithelial cell transforming gene 1 	57	1	0	0	1	0	mmu-miR-5099	-0.03	-0.14	< 0.1
Cyp2j6	ENSMUST00000030303.5	cytochrome P450, family 2, subfamily j, polypeptide 6 	642	1	0	0	1	0	mmu-miR-5099	-0.03	-0.19	< 0.1
Ccr6	ENSMUST00000164411.3	chemokine (C-C motif) receptor 6 	12	1	0	0	1	0	mmu-miR-5099	-0.03	-0.09	< 0.1
Pigv	ENSMUST00000062118.5	phosphatidylinositol glycan anchor biosynthesis, class V 	284	1	0	0	1	0	mmu-miR-5099	-0.03	-0.13	< 0.1
Ankrd12	ENSMUST00000038116.6	ankyrin repeat domain 12 	320	2	0	0	2	0	mmu-miR-5099	-0.03	-0.10	< 0.1
Slc30a10	ENSMUST00000061093.6	solute carrier family 30, member 10 	291	1	0	0	1	0	mmu-miR-5099	-0.03	-0.14	< 0.1
Dmxl1	ENSMUST00000041772.5	Dmx-like 1 	1153	1	0	1	0	2	mmu-miR-5099	-0.03	-0.17	< 0.1
Tmem207	ENSMUST00000165687.1	transmembrane protein 207 	70	1	0	0	1	0	mmu-miR-5099	-0.03	-0.18	< 0.1
Rbm12b1	ENSMUST00000069128.7	RNA binding motif protein 12 B1 	132	1	0	0	1	0	mmu-miR-5099	-0.03	-0.14	< 0.1
St8sia1	ENSMUST00000032421.3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 	150	1	0	0	1	1	mmu-miR-5099	-0.03	-0.11	< 0.1
Myocd	ENSMUST00000102635.4	myocardin 	102	1	0	0	1	0	mmu-miR-5099	-0.03	-0.06	< 0.1
Zfp958	ENSMUST00000073201.5	zinc finger protein 958 	1025	1	0	0	1	1	mmu-miR-5099	-0.03	-0.14	< 0.1
Tmem127	ENSMUST00000035871.9	transmembrane protein 127 	656	1	0	0	1	0	mmu-miR-5099	-0.03	-0.04	< 0.1
Zcchc14	ENSMUST00000046386.4	zinc finger, CCHC domain containing 14 	162	1	0	0	1	0	mmu-miR-5099	-0.03	-0.03	< 0.1
Fam84a	ENSMUST00000020926.6	family with sequence similarity 84, member A 	107	1	0	0	1	5	mmu-miR-5099	-0.03	-0.13	< 0.1
Rfwd2	ENSMUST00000076894.5	ring finger and WD repeat domain 2 	220	1	0	0	1	0	mmu-miR-5099	-0.03	-0.07	< 0.1
Psd4	ENSMUST00000102942.2	pleckstrin and Sec7 domain containing 4 	104	1	0	0	1	1	mmu-miR-5099	-0.03	-0.15	< 0.1
Snrpg	ENSMUST00000089558.5	small nuclear ribonucleoprotein polypeptide G 	6	1	0	0	1	0	mmu-miR-5099	-0.03	-0.16	< 0.1
E130311K13Rik	ENSMUST00000061706.6	RIKEN cDNA E130311K13 gene 	56	1	0	0	1	0	mmu-miR-5099	-0.03	-0.11	< 0.1
Siah2	ENSMUST00000070368.7	seven in absentia 2 	251	1	0	0	1	1	mmu-miR-5099	-0.03	-0.21	< 0.1
Slc15a4	ENSMUST00000031367.9	solute carrier family 15, member 4 	212	1	0	0	1	3	mmu-miR-5099	-0.03	-0.06	< 0.1
Prpf4	ENSMUST00000084524.3	PRP4 pre-mRNA processing factor 4 homolog (yeast) 	1020	1	0	0	1	0	mmu-miR-5099	-0.03	-0.11	< 0.1
Txnrd3	ENSMUST00000000828.7	thioredoxin reductase 3 	47	1	0	0	1	0	mmu-miR-5099	-0.03	-0.24	< 0.1
Ids	ENSMUST00000101509.3	iduronate 2-sulfatase 	139	1	0	1	0	0	mmu-miR-5099	-0.03	-0.08	< 0.1
Pm20d2	ENSMUST00000098181.3	peptidase M20 domain containing 2 	20	1	0	0	1	0	mmu-miR-5099	-0.03	-0.13	< 0.1
Itgbl1	ENSMUST00000049681.8	integrin, beta-like 1 	169	1	0	0	1	1	mmu-miR-5099	-0.03	-0.19	< 0.1
Gm17641	ENSMUST00000166328.1	predicted gene, 17641 	9	1	0	0	1	1	mmu-miR-5099	-0.03	-0.16	< 0.1
Nr6a1	ENSMUST00000168098.2	nuclear receptor subfamily 6, group A, member 1 	1815	1	0	0	1	1	mmu-miR-5099	-0.03	-0.03	< 0.1
Nfic	ENSMUST00000020461.9	nuclear factor I/C 	184	1	1	0	0	0	mmu-miR-5099	-0.03	-0.03	< 0.1
Cep350	ENSMUST00000138762.2	centrosomal protein 350 	574	1	0	0	1	0	mmu-miR-5099	-0.03	-0.04	< 0.1
Tradd	ENSMUST00000034359.4	TNFRSF1A-associated via death domain 	416	1	0	0	1	0	mmu-miR-5099	-0.03	-0.14	< 0.1
Gm10382	ENSMUST00000100700.2	predicted gene 10382 	37	1	0	1	0	0	mmu-miR-5099	-0.03	-0.17	< 0.1
Syt14	ENSMUST00000016344.7	synaptotagmin XIV 	81	1	0	0	1	1	mmu-miR-5099	-0.03	-0.13	< 0.1
Tardbp	ENSMUST00000084125.4	TAR DNA binding protein 	1933	1	0	0	1	0	mmu-miR-5099	-0.03	-0.05	< 0.1
Tor3a	ENSMUST00000079625.5	torsin family 3, member A 	245	1	0	0	1	0	mmu-miR-5099	-0.03	-0.14	< 0.1
B3gnt3	ENSMUST00000034260.7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 	58	1	0	1	0	0	mmu-miR-5099	-0.03	-0.23	< 0.1
Slc4a9	ENSMUST00000074298.7	solute carrier family 4, sodium bicarbonate cotransporter, member 9 	10	1	0	0	1	0	mmu-miR-5099	-0.03	-0.06	< 0.1
Sftpb	ENSMUST00000183018.2	surfactant associated protein B 	29821	2	0	0	2	0	mmu-miR-5099	-0.03	-0.35	< 0.1
Slc16a10	ENSMUST00000092566.6	solute carrier family 16 (monocarboxylic acid transporters), member 10 	332	1	0	0	1	0	mmu-miR-5099	-0.03	-0.09	< 0.1
Glp2r	ENSMUST00000051765.8	glucagon-like peptide 2 receptor 	5	1	0	0	1	0	mmu-miR-5099	-0.03	-0.03	< 0.1
Aff4	ENSMUST00000060945.6	AF4/FMR2 family, member 4 	466	1	0	0	1	0	mmu-miR-5099	-0.03	-0.08	< 0.1
Snrpd1	ENSMUST00000002551.3	small nuclear ribonucleoprotein D1 	777	1	0	0	1	0	mmu-miR-5099	-0.03	-0.25	< 0.1
Zfp169	ENSMUST00000176176.2	zinc finger protein 169 	25	1	0	0	1	1	mmu-miR-5099	-0.03	-0.13	< 0.1
Sypl	ENSMUST00000076698.6	synaptophysin-like protein 	1404	1	0	0	1	0	mmu-miR-5099	-0.03	-0.06	< 0.1
Zfp82	ENSMUST00000080834.9	zinc finger protein 82 	43	1	0	0	1	1	mmu-miR-5099	-0.03	-0.12	< 0.1
Gspt2	ENSMUST00000096368.3	G1 to S phase transition 2 	335	2	0	0	2	1	mmu-miR-5099	-0.03	-0.29	< 0.1
Zkscan8	ENSMUST00000045228.6	zinc finger with KRAB and SCAN domains 8 	35	1	0	0	1	0	mmu-miR-5099	-0.03	-0.07	< 0.1
Cltb	ENSMUST00000091609.5	clathrin, light polypeptide (Lcb) 	4798	1	0	1	0	0	mmu-miR-5099	-0.03	-0.29	< 0.1
Clec4g	ENSMUST00000062037.6	C-type lectin domain family 4, member g 	55	1	0	0	1	0	mmu-miR-5099	-0.03	-0.12	< 0.1
Rab3gap2	ENSMUST00000069652.6	RAB3 GTPase activating protein subunit 2 	675	1	0	0	1	0	mmu-miR-5099	-0.03	-0.08	< 0.1
Map2k6	ENSMUST00000020949.6	mitogen-activated protein kinase kinase 6 	142	1	0	0	1	1	mmu-miR-5099	-0.03	-0.07	< 0.1
Glyat	ENSMUST00000119960.1	glycine-N-acyltransferase 	2287	1	0	0	1	2	mmu-miR-5099	-0.03	-0.29	< 0.1
Peli2	ENSMUST00000073150.4	pellino 2 	489	1	0	0	1	0	mmu-miR-5099	-0.03	-0.13	< 0.1
Cys1	ENSMUST00000189849.1	cystin 1 	28	1	0	0	1	1	mmu-miR-5099	-0.03	-0.22	< 0.1
Exoc3	ENSMUST00000035934.5	exocyst complex component 3 	548	1	0	0	1	0	mmu-miR-5099	-0.03	-0.23	< 0.1
Scara3	ENSMUST00000042046.3	scavenger receptor class A, member 3 	33	2	1	0	1	1	mmu-miR-5099	-0.03	-0.39	< 0.1
Rprd1a	ENSMUST00000046206.3	regulation of nuclear pre-mRNA domain containing 1A 	67	2	0	0	2	0	mmu-miR-5099	-0.02	-0.26	< 0.1
Rasa2	ENSMUST00000034984.7	RAS p21 protein activator 2 	96	1	0	0	1	0	mmu-miR-5099	-0.02	-0.12	< 0.1
Bmpr2	ENSMUST00000087435.6	bone morphogenetic protein receptor, type II (serine/threonine kinase) 	2928	1	0	0	1	1	mmu-miR-5099	-0.02	-0.03	< 0.1
Pfkfb2	ENSMUST00000066863.7	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 	152	1	0	0	1	1	mmu-miR-5099	-0.02	-0.04	< 0.1
Ccdc24	ENSMUST00000164853.2	coiled-coil domain containing 24 	50	1	0	0	1	0	mmu-miR-5099	-0.02	-0.15	< 0.1
Ggt5	ENSMUST00000072217.3	gamma-glutamyltransferase 5 	240	1	0	0	1	0	mmu-miR-5099	-0.02	-0.16	< 0.1
6330403A02Rik	ENSMUST00000136521.1	RIKEN cDNA 6330403A02 gene 	51	1	0	0	1	1	mmu-miR-5099	-0.02	-0.10	< 0.1
Srrm4	ENSMUST00000076124.5	serine/arginine repetitive matrix 4 	84	2	0	0	2	0	mmu-miR-5099	-0.02	-0.09	< 0.1
Clec7a	ENSMUST00000184861.2	C-type lectin domain family 7, member a 	19	1	1	0	0	0	mmu-miR-5099	-0.02	-0.45	< 0.1
Adamts20	ENSMUST00000035342.5	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 20 	24	1	0	0	1	0	mmu-miR-5099	-0.02	-0.04	< 0.1
Rassf10	ENSMUST00000182858.1	Ras association (RalGDS/AF-6) domain family (N-terminal) member 10 	52	1	0	0	1	0	mmu-miR-5099	-0.02	-0.09	< 0.1
Mboat2	ENSMUST00000110942.4	membrane bound O-acyltransferase domain containing 2 	251	1	0	1	0	0	mmu-miR-5099	-0.02	-0.11	< 0.1
Mtr	ENSMUST00000099856.4	5-methyltetrahydrofolate-homocysteine methyltransferase 	398	1	0	0	1	0	mmu-miR-5099	-0.02	-0.04	< 0.1
Qk	ENSMUST00000097414.4	quaking 	1368	1	0	0	1	0	mmu-miR-5099	-0.02	-0.04	< 0.1
Pggt1b	ENSMUST00000025354.3	protein geranylgeranyltransferase type I, beta subunit 	430	1	0	1	0	3	mmu-miR-5099	-0.02	-0.04	< 0.1
Rps6ka4	ENSMUST00000025903.5	ribosomal protein S6 kinase, polypeptide 4 	215	1	0	1	0	1	mmu-miR-5099	-0.02	-0.26	< 0.1
Mast4	ENSMUST00000167058.2	microtubule associated serine/threonine kinase family member 4 	591	1	0	0	1	0	mmu-miR-5099	-0.02	-0.02	< 0.1
Tmed10	ENSMUST00000040766.7	transmembrane emp24-like trafficking protein 10 (yeast) 	1892	3	0	0	3	0	mmu-miR-5099	-0.02	-0.41	< 0.1
Kcnmb1	ENSMUST00000020362.2	potassium large conductance calcium-activated channel, subfamily M, beta member 1 	26	1	0	0	1	0	mmu-miR-5099	-0.02	-0.04	< 0.1
St7l	ENSMUST00000059271.7	suppression of tumorigenicity 7-like 	401	1	0	0	1	0	mmu-miR-5099	-0.02	-0.11	< 0.1
Efhd2	ENSMUST00000036854.3	EF hand domain containing 2 	699	1	0	0	1	0	mmu-miR-5099	-0.02	-0.23	< 0.1
Zfp207	ENSMUST00000188489.1	zinc finger protein 207 	336	1	0	0	1	0	mmu-miR-5099	-0.02	-0.11	< 0.1
