Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
Ubc	ENSMUST00000136312.1	ubiquitin C 	16209	1	0	0	1	0	mmu-miR-21a-3p	-0.35	-0.35	< 0.1
Ptma	ENSMUST00000186255.1	prothymosin alpha 	524	1	0	1	0	0	mmu-miR-21a-3p	-0.35	-0.35	< 0.1
Gm6526	ENSMUST00000100643.4	predicted gene 6526 	5	1	0	1	0	2	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Trmt6	ENSMUST00000039554.6	tRNA methyltransferase 6 	613	2	1	1	0	0	mmu-miR-21a-3p	-0.34	-0.36	< 0.1
Tbl1x	ENSMUST00000088217.6	transducin (beta)-like 1 X-linked 	2117	2	1	0	1	1	mmu-miR-21a-3p	-0.34	-0.36	< 0.1
Cts7	ENSMUST00000021892.5	cathepsin 7 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
BC049730	ENSMUST00000051714.7	cDNA sequence BC049730 	7	1	0	1	0	1	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Pex19	ENSMUST00000111252.3	peroxisomal biogenesis factor 19 	3336	2	1	1	0	0	mmu-miR-21a-3p	-0.34	-0.47	< 0.1
Cxxc5	ENSMUST00000060722.6	CXXC finger 5 	1271	2	0	2	0	1	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Pex26	ENSMUST00000118234.2	peroxisomal biogenesis factor 26 	116	2	1	1	0	0	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Cd200	ENSMUST00000163230.2	CD200 antigen 	661	2	1	1	0	0	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Zc3h7a	ENSMUST00000037633.9	zinc finger CCCH type containing 7 A 	1157	1	0	1	0	1	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Abhd16a	ENSMUST00000007251.8	abhydrolase domain containing 16A 	1175	1	0	1	0	0	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Grhl3	ENSMUST00000105855.1	grainyhead-like 3 (Drosophila) 	13	2	0	0	2	0	mmu-miR-21a-3p	-0.34	-0.39	< 0.1
Tra2b	ENSMUST00000161286.2	transformer 2 beta homolog (Drosophila) 	6271	3	0	1	2	1	mmu-miR-21a-3p	-0.34	-0.44	< 0.1
Fam227b	ENSMUST00000110446.3	family with sequence similarity 227, member B 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Ctdsp1	ENSMUST00000027367.8	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1 	148	1	1	0	0	1	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Prkab2	ENSMUST00000045743.7	protein kinase, AMP-activated, beta 2 non-catalytic subunit 	1595	3	1	1	1	0	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Helz2	ENSMUST00000108831.2	helicase with zinc finger 2, transcriptional coactivator 	746	1	1	0	0	0	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Gm4763	ENSMUST00000081657.4	predicted gene 4763 	0	1	0	1	0	0	mmu-miR-21a-3p	-0.34	-0.34	< 0.1
Crhbp	ENSMUST00000045583.7	corticotropin releasing hormone binding protein 	5	1	1	0	0	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Enox2	ENSMUST00000114914.2	ecto-NOX disulfide-thiol exchanger 2 	203	2	1	0	1	1	mmu-miR-21a-3p	-0.33	-0.44	< 0.1
Arf1	ENSMUST00000163300.2	ADP-ribosylation factor 1 	50	2	0	0	2	0	mmu-miR-21a-3p	-0.33	-0.43	< 0.1
Hoxc4	ENSMUST00000165375.2	homeobox C4 	348	1	1	0	0	1	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Zfp623	ENSMUST00000037260.6	zinc finger protein 623 	155	4	0	3	1	3	mmu-miR-21a-3p	-0.33	-0.49	< 0.1
Nsun2	ENSMUST00000022087.6	NOL1/NOP2/Sun domain family member 2 	2333	1	1	0	0	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Hist1h2bm	ENSMUST00000110476.3	histone cluster 1, H2bm 	1	2	0	1	1	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Tppp	ENSMUST00000022057.8	tubulin polymerization promoting protein 	192	2	1	1	0	0	mmu-miR-21a-3p	-0.33	-0.42	< 0.1
Efhd1	ENSMUST00000027472.6	EF hand domain containing 1 	629	1	1	0	0	1	mmu-miR-21a-3p	-0.33	-0.34	< 0.1
4930503E14Rik	ENSMUST00000100688.2	RIKEN cDNA 4930503E14 gene 	5	1	0	1	0	1	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Tyro3	ENSMUST00000110783.2	TYRO3 protein tyrosine kinase 3 	146	2	1	1	0	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Rab33b	ENSMUST00000054387.6	RAB33B, member RAS oncogene family 	381	1	1	0	0	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Ptbp2	ENSMUST00000029780.7	polypyrimidine tract binding protein 2 	508	3	2	1	0	2	mmu-miR-21a-3p	-0.33	-0.67	< 0.1
Nxf7	ENSMUST00000113163.2	nuclear RNA export factor 7 	9	1	1	0	0	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Nptn	ENSMUST00000176250.1	neuroplastin 	4527	2	0	1	1	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Timm21	ENSMUST00000025547.2	tranlocase of inner mitochondrial membrane 21 	1611	1	0	1	0	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Fam117b	ENSMUST00000036540.6	family with sequence similarity 117, member B 	1648	3	1	2	0	3	mmu-miR-21a-3p	-0.33	-0.34	< 0.1
Pkia	ENSMUST00000028999.6	protein kinase inhibitor, alpha 	10819	2	1	1	0	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Mthfd2	ENSMUST00000005810.6	methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase 	4611	1	1	0	0	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Ppil4	ENSMUST00000015901.5	peptidylprolyl isomerase (cyclophilin)-like 4 	3000	2	1	0	1	2	mmu-miR-21a-3p	-0.33	-0.43	< 0.1
Bhlhe40	ENSMUST00000032194.5	basic helix-loop-helix family, member e40 	1556	2	0	0	2	0	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Polq	ENSMUST00000054034.6	polymerase (DNA directed), theta 	49	1	0	1	0	1	mmu-miR-21a-3p	-0.33	-0.33	< 0.1
Nop10	ENSMUST00000028553.3	NOP10 ribonucleoprotein 	22599	1	0	1	0	0	mmu-miR-21a-3p	-0.32	-0.33	< 0.1
Shox2	ENSMUST00000162060.3	short stature homeobox 2 	80	2	1	0	1	0	mmu-miR-21a-3p	-0.32	-0.36	< 0.1
Ywhaq	ENSMUST00000103002.2	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide 	2176	2	0	2	0	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Hccs	ENSMUST00000033717.3	holocytochrome c synthetase 	719	2	0	1	1	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Sec14l2	ENSMUST00000003681.7	SEC14-like 2 (S. cerevisiae) 	1492	1	1	0	0	0	mmu-miR-21a-3p	-0.32	-0.33	< 0.1
Oaz1	ENSMUST00000179172.2	ornithine decarboxylase antizyme 1 	4239	1	0	1	0	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Bcas2	ENSMUST00000005830.9	breast carcinoma amplified sequence 2 	9201	1	0	1	0	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Dmap1	ENSMUST00000102687.3	DNA methyltransferase 1-associated protein 1 	303	1	0	0	1	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Nap1l3	ENSMUST00000079490.5	nucleosome assembly protein 1-like 3 	27	1	1	0	0	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Tmem258	ENSMUST00000040372.8	transmembrane protein 258 	110	1	0	1	0	0	mmu-miR-21a-3p	-0.32	-0.33	< 0.1
Mob1b	ENSMUST00000113229.2	MOB kinase activator 1B 	3883	2	1	1	0	2	mmu-miR-21a-3p	-0.32	-0.35	< 0.1
Olfr629	ENSMUST00000051346.3	olfactory receptor 629 	0	1	0	1	0	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Ccdc146	ENSMUST00000030552.5	coiled-coil domain containing 146 	113	1	0	1	0	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Rabac1	ENSMUST00000076961.7	Rab acceptor 1 (prenylated) 	3831	1	0	0	1	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Rgmb	ENSMUST00000170578.1	repulsive guidance molecule family member B 	547	2	0	1	1	2	mmu-miR-21a-3p	-0.32	-0.35	< 0.1
Vtcn1	ENSMUST00000054791.7	V-set domain containing T cell activation inhibitor 1 	24	2	1	0	1	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Chodl	ENSMUST00000023568.8	chondrolectin 	61	2	1	1	0	0	mmu-miR-21a-3p	-0.32	-0.32	< 0.1
Ssr3	ENSMUST00000029414.6	signal sequence receptor, gamma 	5666	2	0	1	1	3	mmu-miR-21a-3p	-0.32	-0.34	< 0.1
Aspn	ENSMUST00000021820.7	asporin 	299	1	1	0	0	0	mmu-miR-21a-3p	-0.32	-0.39	< 0.1
BC005537	ENSMUST00000019276.5	cDNA sequence BC005537 	4812	1	0	1	0	1	mmu-miR-21a-3p	-0.31	-0.44	< 0.1
Zfp605	ENSMUST00000112528.2	zinc finger protein 605 	53	2	1	0	1	1	mmu-miR-21a-3p	-0.31	-0.36	< 0.1
Sema4d	ENSMUST00000110040.3	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D 	53	2	2	0	0	0	mmu-miR-21a-3p	-0.31	-0.31	< 0.1
Rrad	ENSMUST00000034351.6	Ras-related associated with diabetes 	1082	1	0	1	0	1	mmu-miR-21a-3p	-0.31	-0.32	< 0.1
Rab7	ENSMUST00000113600.4	RAB7, member RAS oncogene family 	6208	2	1	1	0	2	mmu-miR-21a-3p	-0.31	-0.62	< 0.1
Sumo2	ENSMUST00000121185.2	SMT3 suppressor of mif two 3 homolog 2 (yeast) 	91	2	0	0	2	1	mmu-miR-21a-3p	-0.31	-0.41	< 0.1
Aak1	ENSMUST00000089519.7	AP2 associated kinase 1 	1079	1	0	1	0	4	mmu-miR-21a-3p	-0.31	-0.34	< 0.1
Gpalpp1	ENSMUST00000022585.3	GPALPP motifs containing 1 	854	3	0	1	2	1	mmu-miR-21a-3p	-0.31	-0.34	< 0.1
Fam57a	ENSMUST00000094014.4	family with sequence similarity 57, member A 	275	2	0	2	0	0	mmu-miR-21a-3p	-0.31	-0.33	< 0.1
Rps8	ENSMUST00000102696.4	ribosomal protein S8 	5781	1	0	1	0	1	mmu-miR-21a-3p	-0.31	-0.33	< 0.1
Mettl11b	ENSMUST00000159679.2	methyltransferase like 11B 	83	1	1	0	0	0	mmu-miR-21a-3p	-0.31	-0.36	< 0.1
Fam171b	ENSMUST00000051454.3	family with sequence similarity 171, member B 	58	2	1	1	0	2	mmu-miR-21a-3p	-0.31	-0.33	< 0.1
Skap2	ENSMUST00000078214.5	src family associated phosphoprotein 2 	627	6	1	5	0	1	mmu-miR-21a-3p	-0.31	-0.51	< 0.1
Tbx20	ENSMUST00000052946.5	T-box 20 	145	5	2	3	0	0	mmu-miR-21a-3p	-0.31	-0.55	< 0.1
Rfc1	ENSMUST00000031092.9	replication factor C (activator 1) 1 	705	1	1	0	0	1	mmu-miR-21a-3p	-0.31	-0.33	< 0.1
Gm6625	ENSMUST00000177870.1	predicted gene 6625 	75	1	0	1	0	0	mmu-miR-21a-3p	-0.31	-0.31	< 0.1
Gm21936	ENSMUST00000181313.1	predicted gene, 21936 	5	2	0	0	2	0	mmu-miR-21a-3p	-0.31	-0.31	< 0.1
Nup188	ENSMUST00000064447.6	nucleoporin 188 	792	1	0	1	0	0	mmu-miR-21a-3p	-0.31	-0.31	< 0.1
Fgf8	ENSMUST00000026240.8	fibroblast growth factor 8 	11	1	0	1	0	0	mmu-miR-21a-3p	-0.31	-0.31	< 0.1
Trpv1	ENSMUST00000108470.2	transient receptor potential cation channel, subfamily V, member 1 	20	3	0	1	2	1	mmu-miR-21a-3p	-0.31	-0.39	< 0.1
1110012L19Rik	ENSMUST00000053981.5	RIKEN cDNA 1110012L19 gene 	142	2	0	2	0	0	mmu-miR-21a-3p	-0.31	-0.31	< 0.1
Arf3	ENSMUST00000053183.9	ADP-ribosylation factor 3 	840	2	0	1	1	1	mmu-miR-21a-3p	-0.31	-0.32	< 0.1
1700040L02Rik	ENSMUST00000020103.3	RIKEN cDNA 1700040L02 gene 	172	1	0	1	0	0	mmu-miR-21a-3p	-0.31	-0.31	< 0.1
Mreg	ENSMUST00000048860.8	melanoregulin 	1713	2	0	2	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Vgll3	ENSMUST00000168064.1	vestigial like 3 (Drosophila) 	1036	1	1	0	0	1	mmu-miR-21a-3p	-0.30	-0.32	< 0.1
Lysmd3	ENSMUST00000049055.6	LysM, putative peptidoglycan-binding, domain containing 3 	719	1	1	0	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
B230217C12Rik	ENSMUST00000054783.4	RIKEN cDNA B230217C12 gene 	29	3	0	1	2	0	mmu-miR-21a-3p	-0.30	-0.43	< 0.1
Wfdc11	ENSMUST00000109332.2	WAP four-disulfide core domain 11 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Tmem127	ENSMUST00000035871.9	transmembrane protein 127 	656	1	0	0	1	5	mmu-miR-21a-3p	-0.30	-0.34	< 0.1
Ect2l	ENSMUST00000095817.4	epithelial cell transforming sequence 2 oncogene-like 	0	1	1	0	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Ube2d2a	ENSMUST00000170693.2	ubiquitin-conjugating enzyme E2D 2A 	1832	2	0	1	1	1	mmu-miR-21a-3p	-0.30	-0.31	< 0.1
Atp2b1	ENSMUST00000020107.7	ATPase, Ca++ transporting, plasma membrane 1 	1855	3	0	1	2	2	mmu-miR-21a-3p	-0.30	-0.31	< 0.1
Rbm46	ENSMUST00000182818.2	RNA binding motif protein 46 	76	1	1	0	0	0	mmu-miR-21a-3p	-0.30	-0.34	< 0.1
Pld5	ENSMUST00000065967.8	phospholipase D family, member 5 	82	1	1	0	0	1	mmu-miR-21a-3p	-0.30	-0.32	< 0.1
Etv1	ENSMUST00000095767.4	ets variant 1 	907	5	0	5	0	0	mmu-miR-21a-3p	-0.30	-0.53	< 0.1
Dbt	ENSMUST00000000349.6	dihydrolipoamide branched chain transacylase E2 	2152	2	0	1	1	0	mmu-miR-21a-3p	-0.30	-0.31	< 0.1
Ms4a15	ENSMUST00000087923.2	membrane-spanning 4-domains, subfamily A, member 15 	6	1	1	0	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Gm5218	ENSMUST00000172270.1	predicted gene 5218 	14	1	0	1	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Vgll1	ENSMUST00000033465.4	vestigial like 1 homolog (Drosophila) 	5	2	1	1	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Atp6v1e1	ENSMUST00000019354.8	ATPase, H+ transporting, lysosomal V1 subunit E1 	219	1	0	0	1	2	mmu-miR-21a-3p	-0.30	-0.31	< 0.1
Ptpn4	ENSMUST00000064091.6	protein tyrosine phosphatase, non-receptor type 4 	598	4	0	3	1	1	mmu-miR-21a-3p	-0.30	-0.37	< 0.1
Nppc	ENSMUST00000027449.5	natriuretic peptide type C 	5	1	0	1	0	1	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Pter	ENSMUST00000028063.5	phosphotriesterase related 	1482	2	1	1	0	1	mmu-miR-21a-3p	-0.30	-0.52	< 0.1
Cyp26b1	ENSMUST00000168003.3	cytochrome P450, family 26, subfamily b, polypeptide 1 	272	1	1	0	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Reg3d	ENSMUST00000089667.2	regenerating islet-derived 3 delta 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Ikbip	ENSMUST00000020150.4	IKBKB interacting protein 	718	1	0	1	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Mkrn3	ENSMUST00000094340.3	makorin, ring finger protein, 3 	26	2	0	2	0	0	mmu-miR-21a-3p	-0.30	-0.30	< 0.1
Hspb1	ENSMUST00000111155.1	heat shock protein 1 	171	1	0	1	0	0	mmu-miR-21a-3p	-0.30	-0.32	< 0.1
Syt3	ENSMUST00000118831.2	synaptotagmin III 	182	2	0	2	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Lin28b	ENSMUST00000079390.6	lin-28 homolog B (C. elegans) 	191	2	1	1	0	2	mmu-miR-21a-3p	-0.29	-0.30	< 0.1
Ccl4	ENSMUST00000019074.3	chemokine (C-C motif) ligand 4 	33	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Mrps24	ENSMUST00000154330.1	mitochondrial ribosomal protein S24 	8201	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Zik1	ENSMUST00000032551.7	zinc finger protein interacting with K protein 1 	59	2	0	0	2	0	mmu-miR-21a-3p	-0.29	-0.32	< 0.1
Gm773	ENSMUST00000101561.2	predicted gene 773 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Gm10709	ENSMUST00000098994.5	predicted gene 10709 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Grem1	ENSMUST00000099575.3	gremlin 1 	30	2	0	0	2	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Spata3	ENSMUST00000052854.7	spermatogenesis associated 3 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Lrat	ENSMUST00000029632.6	lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase) 	316	2	1	1	0	0	mmu-miR-21a-3p	-0.29	-0.31	< 0.1
Esx1	ENSMUST00000113066.3	extraembryonic, spermatogenesis, homeobox 1 	14	1	0	0	1	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Ppp1r2	ENSMUST00000060188.8	protein phosphatase 1, regulatory (inhibitor) subunit 2 	2115	2	1	0	1	0	mmu-miR-21a-3p	-0.29	-0.60	< 0.1
Smcp	ENSMUST00000098888.5	sperm mitochondria-associated cysteine-rich protein 	8	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Ctage5	ENSMUST00000176464.2	CTAGE family, member 5 	4875	0	0	0	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Tuba1b	ENSMUST00000077577.7	tubulin, alpha 1B 	63	2	1	1	0	0	mmu-miR-21a-3p	-0.29	-0.47	< 0.1
Gm3550	ENSMUST00000105038.2	predicted gene 3550 	5	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Rnf145	ENSMUST00000019333.4	ring finger protein 145 	163	2	0	1	1	0	mmu-miR-21a-3p	-0.29	-0.30	< 0.1
Ica1	ENSMUST00000115520.2	islet cell autoantigen 1 	111	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Il1rap	ENSMUST00000174202.2	interleukin 1 receptor accessory protein 	914	1	0	1	0	2	mmu-miR-21a-3p	-0.29	-0.37	< 0.1
Med10	ENSMUST00000022089.8	mediator complex subunit 10 	1171	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Syp	ENSMUST00000069520.5	synaptophysin 	112	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Chst13	ENSMUST00000070890.4	carbohydrate (chondroitin 4) sulfotransferase 13 	51	3	1	2	0	0	mmu-miR-21a-3p	-0.29	-0.31	< 0.1
Qk	ENSMUST00000097414.4	quaking 	1368	5	0	4	1	1	mmu-miR-21a-3p	-0.29	-0.47	< 0.1
Ncoa7	ENSMUST00000092610.5	nuclear receptor coactivator 7 	571	1	1	0	0	0	mmu-miR-21a-3p	-0.29	-0.31	< 0.1
Gsto1	ENSMUST00000026050.7	glutathione S-transferase omega 1 	3326	1	0	1	0	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Ubqln1	ENSMUST00000058735.6	ubiquilin 1 	203	2	1	1	0	0	mmu-miR-21a-3p	-0.29	-0.30	< 0.1
Gm10545	ENSMUST00000097612.2	predicted gene 10545 	5	3	0	2	1	0	mmu-miR-21a-3p	-0.29	-0.29	< 0.1
Ctla4	ENSMUST00000097720.3	cytotoxic T-lymphocyte-associated protein 4 	11	2	1	1	0	0	mmu-miR-21a-3p	-0.29	-0.58	< 0.1
Sla	ENSMUST00000164163.2	src-like adaptor 	114	2	0	2	0	0	mmu-miR-21a-3p	-0.29	-0.30	< 0.1
Intu	ENSMUST00000091186.3	inturned planar cell polarity effector homolog (Drosophila) 	194	1	0	1	0	2	mmu-miR-21a-3p	-0.29	-0.32	< 0.1
Dcaf12l1	ENSMUST00000115056.1	DDB1 and CUL4 associated factor 12-like 1 	268	2	0	2	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Gm4894	ENSMUST00000067007.7	predicted gene 4894 	0	2	0	1	1	1	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Rsph1	ENSMUST00000024832.7	radial spoke head 1 homolog (Chlamydomonas) 	16	1	0	0	1	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Neto1	ENSMUST00000058829.2	neuropilin (NRP) and tolloid (TLL)-like 1 	6	1	1	0	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Adarb1	ENSMUST00000020496.8	adenosine deaminase, RNA-specific, B1 	243	3	1	1	1	1	mmu-miR-21a-3p	-0.28	-0.37	< 0.1
Meis2	ENSMUST00000110907.2	Meis homeobox 2 	161	1	1	0	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Trim25	ENSMUST00000107896.4	tripartite motif-containing 25 	1169	2	0	0	2	2	mmu-miR-21a-3p	-0.28	-0.30	< 0.1
Dtna	ENSMUST00000115832.2	dystrobrevin alpha 	273	3	2	0	1	1	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Hmgb1	ENSMUST00000085546.7	high mobility group box 1 	102	1	1	0	0	1	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Ppp4r1	ENSMUST00000073104.5	protein phosphatase 4, regulatory subunit 1 	949	1	1	0	0	0	mmu-miR-21a-3p	-0.28	-0.29	< 0.1
Cyp2c67	ENSMUST00000067328.6	cytochrome P450, family 2, subfamily c, polypeptide 67 	7908	1	0	1	0	1	mmu-miR-21a-3p	-0.28	-0.34	< 0.1
Gm10295	ENSMUST00000094315.2	predicted gene 10295 	5	2	0	0	2	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Rpl29	ENSMUST00000150576.2	ribosomal protein L29 	23	1	0	1	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Tor1b	ENSMUST00000028199.6	torsin family 1, member B 	1750	2	2	0	0	1	mmu-miR-21a-3p	-0.28	-0.45	< 0.1
Rag2	ENSMUST00000044031.3	recombination activating gene 2 	5	2	0	2	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Pgr15l	ENSMUST00000033556.3	G protein-coupled receptor 15-like 	5	2	2	0	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Ptplad1	ENSMUST00000036615.5	protein tyrosine phosphatase-like A domain containing 1 	345	2	1	1	0	0	mmu-miR-21a-3p	-0.28	-0.31	< 0.1
Tmem167	ENSMUST00000161568.2	transmembrane protein 167 	3072	4	1	2	1	0	mmu-miR-21a-3p	-0.28	-0.78	< 0.1
Tollip	ENSMUST00000001950.6	toll interacting protein 	245	3	2	1	0	2	mmu-miR-21a-3p	-0.28	-0.33	< 0.1
Sln	ENSMUST00000048485.5	sarcolipin 	156	1	0	1	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Cab39	ENSMUST00000113360.2	calcium binding protein 39 	221	1	1	0	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
C2cd4c	ENSMUST00000178228.1	C2 calcium-dependent domain containing 4C 	11	2	0	2	0	2	mmu-miR-21a-3p	-0.28	-0.29	< 0.1
Lpo	ENSMUST00000103177.4	lactoperoxidase 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Nsun3	ENSMUST00000063089.6	NOL1/NOP2/Sun domain family member 3 	637	2	2	0	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Sgpp1	ENSMUST00000021450.4	sphingosine-1-phosphate phosphatase 1 	225	2	1	1	0	0	mmu-miR-21a-3p	-0.28	-0.28	< 0.1
Mycs	ENSMUST00000058404.4	myc-like oncogene, s-myc protein 	5	1	1	0	0	0	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
Hs3st2	ENSMUST00000084628.3	heparan sulfate (glucosamine) 3-O-sulfotransferase 2 	5	1	1	0	0	0	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
Trmt112	ENSMUST00000174786.1	tRNA methyltransferase 11-2 	88	1	0	1	0	0	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
4933434E20Rik	ENSMUST00000160640.2	RIKEN cDNA 4933434E20 gene 	3275	1	0	1	0	1	mmu-miR-21a-3p	-0.27	-0.28	< 0.1
Sertad2	ENSMUST00000093292.5	SERTA domain containing 2 	635	2	0	1	1	2	mmu-miR-21a-3p	-0.27	-0.28	< 0.1
Gls	ENSMUST00000114510.2	glutaminase 	604	3	1	2	0	1	mmu-miR-21a-3p	-0.27	-0.71	< 0.1
Zpbp	ENSMUST00000020413.3	zona pellucida binding protein 	25	2	0	2	0	1	mmu-miR-21a-3p	-0.27	-0.29	< 0.1
Rhoa	ENSMUST00000007959.8	ras homolog gene family, member A 	43	1	0	1	0	1	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
Nisch	ENSMUST00000168206.2	nischarin 	4768	3	1	2	0	0	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
Sall2	ENSMUST00000058326.4	sal-like 2 (Drosophila) 	51	1	1	0	0	1	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
Psmc3ip	ENSMUST00000019447.9	proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein 	261	1	0	1	0	0	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
Yipf7	ENSMUST00000031045.6	Yip1 domain family, member 7 	837	2	0	1	1	0	mmu-miR-21a-3p	-0.27	-0.44	< 0.1
Cript	ENSMUST00000024959.4	cysteine-rich PDZ-binding protein 	1123	1	1	0	0	0	mmu-miR-21a-3p	-0.27	-0.54	< 0.1
Gm3043	ENSMUST00000170639.1	predicted gene 3043 	5	1	0	0	1	0	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
Osbpl6	ENSMUST00000111929.2	oxysterol binding protein-like 6 	406	4	1	2	1	0	mmu-miR-21a-3p	-0.27	-0.36	< 0.1
Trim61	ENSMUST00000124790.2	tripartite motif-containing 61 	161	1	0	1	0	2	mmu-miR-21a-3p	-0.27	-0.29	< 0.1
Celf1	ENSMUST00000068726.7	CUGBP, Elav-like family member 1 	4386	2	0	2	0	2	mmu-miR-21a-3p	-0.27	-0.27	< 0.1
